Project,BugID,File,Line,Rule,Code_Snippet,Description
Closure,140,/src/com/google/javascript/jscomp/Compiler.java,755,UnusedLocalVariable,String passToCheck = currentPassName;,Avoid unused local variables such as 'passToCheck'.
Closure,141,/src/com/google/javascript/jscomp/PureFunctionIdentifier.java,525,UnusedLocalVariable,Node object = null;,Avoid unused local variables such as 'object'.
Closure,142,/src/com/google/javascript/jscomp/CoalesceVariableNames.java,162,UnusedAssignment,String pseudoName = null;,The initializer for variable 'pseudoName' is never used (overwritten on line 180)
Closure,142,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,431,UnusedAssignment,lineno = stream.getLineno();,The value assigned to variable 'lineno' is never used (overwritten on line 162)
Closure,142,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,432,UnusedAssignment,charno = stream.getCharno();,The value assigned to variable 'charno' is never used (overwritten on line 163)
Closure,142,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,930,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 933 and 935)
Closure,142,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1689,UnusedFormalParameter,private Node parseResultType(JsDocToken token) {,Avoid unused method parameters such as 'token'.
Closure,142,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1689,UnusedAssignment,private Node parseResultType(JsDocToken token) {,The initial value of parameter 'token' is never used (overwritten on line 1695)
Closure,142,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1695,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used
Closure,143,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,320,UnusedAssignment,int numJsFiles = -1;,The initializer for variable 'numJsFiles' is never used (overwritten on lines 322 and 324)
Closure,143,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,707,UnusedAssignment,String mapPath = null;,The initializer for variable 'mapPath' is never used (overwritten on lines 710 and 713)
Closure,143,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,746,UnusedAssignment,"String basePath = """";","The initializer for variable 'basePath' is never used (overwritten on lines 752, 754 and 768)"
Closure,143,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,986,UnusedPrivateField,private CompilerOptions.DevMode jscompDevMode = CompilerOptions.DevMode.OFF;,Avoid unused private fields such as 'jscompDevMode'.
Closure,144,/src/com/google/javascript/jscomp/TypedScopeCreator.java,152,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 155 and 180)
Closure,144,/src/com/google/javascript/jscomp/TypedScopeCreator.java,503,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,144,/src/com/google/javascript/jscomp/TypedScopeCreator.java,519,UnusedAssignment,JSType type = null;,"The initializer for variable 'type' is never used (overwritten on lines 524, 527, 530 and 532)"
Closure,144,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1410,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,147,/src/com/google/javascript/jscomp/CheckGlobalThis.java,115,UnusedLocalVariable,Node rhs = lhs.getNext();,Avoid unused local variables such as 'rhs'.
Closure,147,/src/com/google/javascript/jscomp/CheckGlobalThis.java,153,UnusedFormalParameter,"private boolean shouldReportThis(Node n, Node parent) {",Avoid unused method parameters such as 'n'.
Closure,147,/src/com/google/javascript/jscomp/RuntimeTypeCheck.java,121,UnusedFormalParameter,"private void visitFunction(NodeTraversal t, Node n) {",Avoid unused method parameters such as 't'.
Closure,147,/src/com/google/javascript/jscomp/RuntimeTypeCheck.java,239,UnusedFormalParameter,"private void visitFunction(NodeTraversal t, Node n) {",Avoid unused method parameters such as 't'.
Closure,149,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,349,UnusedAssignment,int numJsFiles = -1;,The initializer for variable 'numJsFiles' is never used (overwritten on lines 351 and 353)
Closure,149,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,829,UnusedAssignment,"String basePath = """";","The initializer for variable 'basePath' is never used (overwritten on lines 835, 837 and 851)"
Closure,149,/src/com/google/javascript/jscomp/CommandLineRunner.java,551,UnusedAssignment,for (ZipEntry entry = null; (entry = zip.getNextEntry()) != null; ) {,The initializer for variable 'entry' is never used (overwritten on line 551)
Closure,149,/src/com/google/javascript/jscomp/Compiler.java,783,UnusedLocalVariable,String passToCheck = currentPassName;,Avoid unused local variables such as 'passToCheck'.
Closure,150,/src/com/google/javascript/jscomp/TypedScopeCreator.java,160,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 164 and 170)
Closure,150,/src/com/google/javascript/jscomp/TypedScopeCreator.java,161,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 167 and 172)
Closure,150,/src/com/google/javascript/jscomp/TypedScopeCreator.java,637,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,150,/src/com/google/javascript/jscomp/TypedScopeCreator.java,653,UnusedAssignment,JSType type = null;,"The initializer for variable 'type' is never used (overwritten on lines 658, 661, 664 and 666)"
Closure,150,/src/com/google/javascript/jscomp/TypedScopeCreator.java,966,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,150,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1495,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,151,/src/com/google/javascript/jscomp/CommandLineRunner.java,554,UnusedAssignment,for (ZipEntry entry = null; (entry = zip.getNextEntry()) != null; ) {,The initializer for variable 'entry' is never used (overwritten on line 554)
Closure,152,/src/com/google/javascript/rhino/jstype/FunctionType.java,553,UnusedAssignment,Node newParamsNode = null;,The initializer for variable 'newParamsNode' is never used (overwritten on line 555)
Closure,152,/src/com/google/javascript/rhino/jstype/FunctionType.java,566,UnusedAssignment,ObjectType newTypeOfThis = null;,"The initializer for variable 'newTypeOfThis' is never used (overwritten on lines 568, 574 and 576)"
Closure,153,/src/com/google/javascript/jscomp/Normalize.java,237,UnusedAssignment,boolean expectedConst = false;,The initializer for variable 'expectedConst' is never used (overwritten on lines 241 and 243)
Closure,153,/src/com/google/javascript/jscomp/Normalize.java,243,UnusedAssignment,expectedConst = false;,The value assigned to variable 'expectedConst' is never used (overwritten on lines 252 and 254)
Closure,153,/src/com/google/javascript/jscomp/Normalize.java,424,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,153,/src/com/google/javascript/jscomp/Normalize.java,424,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,153,/src/com/google/javascript/jscomp/SyntacticScopeCreator.java,83,UnusedFormalParameter,"private void scanRoot(Node n, Scope parent) {",Avoid unused method parameters such as 'parent'.
Closure,153,/src/com/google/javascript/jscomp/SyntacticScopeCreator.java,202,UnusedAssignment,boolean allowDupe = false;,The initializer for variable 'allowDupe' is never used (overwritten on line 208)
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,414,UnusedLocalVariable,final TypeCheck outerThis = this;,Avoid unused local variables such as 'outerThis'.
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,416,UnusedLocalVariable,final FunctionType functionType = (FunctionType) n.getJSType();,Avoid unused local variables such as 'functionType'.
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,915,UnusedLocalVariable,JSType rvalueType = getJSType(assign.getLastChild());,Avoid unused local variables such as 'rvalueType'.
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,1135,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'property'.
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,1135,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'lvalue'.
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,1409,UnusedLocalVariable,JSDocInfo info = n.getJSDocInfo();,Avoid unused local variables such as 'info'.
Closure,154,/src/com/google/javascript/jscomp/TypeCheck.java,1497,UnusedAssignment,Node argument = null;,The initializer for variable 'argument' is never used (overwritten on line 1506)
Closure,154,/src/com/google/javascript/jscomp/TypeValidator.java,576,UnusedFormalParameter,"private void expectInterfaceProperty(NodeTraversal t, Node n,",Avoid unused method parameters such as 't'.
Closure,156,/src/com/google/javascript/jscomp/CollapseProperties.java,492,UnusedLocalVariable,Node greatGreatGramps = greatGramps.getParent();,Avoid unused local variables such as 'greatGreatGramps'.
Closure,157,/src/com/google/javascript/jscomp/RenamePrototypes.java,394,UnusedFormalParameter,"private void markPrototypePropertyCandidate(Node n, CompilerInput input) {",Avoid unused method parameters such as 'input'.
Closure,157,/src/com/google/javascript/jscomp/RenamePrototypes.java,406,UnusedFormalParameter,"private void markObjLitPropertyCandidate(Node n, CompilerInput input) {",Avoid unused method parameters such as 'input'.
Closure,157,/src/com/google/javascript/jscomp/RenamePrototypes.java,418,UnusedFormalParameter,"private void markPropertyAccessCandidate(Node n, CompilerInput input) {",Avoid unused method parameters such as 'input'.
Closure,158,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,427,UnusedAssignment,int numJsFiles = -1;,The initializer for variable 'numJsFiles' is never used (overwritten on lines 429 and 431)
Closure,158,/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,939,UnusedAssignment,"String basePath = """";","The initializer for variable 'basePath' is never used (overwritten on lines 945, 947 and 961)"
Closure,158,/src/com/google/javascript/jscomp/CommandLineRunner.java,667,UnusedAssignment,for (ZipEntry entry = null; (entry = zip.getNextEntry()) != null; ) {,The initializer for variable 'entry' is never used (overwritten on line 667)
Closure,159,/src/com/google/javascript/jscomp/InlineFunctions.java,486,UnusedAssignment,boolean referenceAdded = false;,The initializer for variable 'referenceAdded' is never used (overwritten on line 489)
Closure,159,/src/com/google/javascript/jscomp/InlineFunctions.java,539,UnusedFormalParameter,"private void checkNameUsage(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,159,/src/com/google/javascript/jscomp/InlineFunctions.java,631,UnusedLocalVariable,"Node newCode = injector.inline(t, callNode, fnName, fnNode, mode);",Avoid unused local variables such as 'newCode'.
Closure,160,/src/com/google/javascript/jscomp/Compiler.java,847,UnusedLocalVariable,String passToCheck = currentPassName;,Avoid unused local variables such as 'passToCheck'.
Closure,161,/src/com/google/javascript/jscomp/PeepholeFoldConstants.java,1182,UnusedAssignment,String stringValue = null;,The initializer for variable 'stringValue' is never used (overwritten on lines 1184 and 1190)
Closure,161,/src/com/google/javascript/jscomp/PeepholeFoldConstants.java,1279,UnusedLocalVariable,Node parent = n.getParent();,Avoid unused local variables such as 'parent'.
Closure,163,/src/com/google/javascript/jscomp/CrossModuleMethodMotion.java,36,UnusedPrivateField,private static final Logger logger =,Avoid unused private fields such as 'logger'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,324,UnusedLocalVariable,ObjectType arrayPrototype = ARRAY_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'arrayPrototype'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,335,UnusedLocalVariable,ObjectType booleanPrototype = BOOLEAN_OBJECT_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'booleanPrototype'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,352,UnusedLocalVariable,ObjectType datePrototype = DATE_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'datePrototype'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,432,UnusedLocalVariable,ObjectType numberPrototype = NUMBER_OBJECT_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'numberPrototype'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,448,UnusedLocalVariable,ObjectType regexpPrototype = REGEXP_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'regexpPrototype'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,459,UnusedLocalVariable,ObjectType stringPrototype = STRING_OBJECT_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'stringPrototype'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,1568,UnusedLocalVariable,Node args = current.getFirstChild();,Avoid unused local variables such as 'args'.
Closure,165,/src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,1647,UnusedAssignment,JSType fieldType = null;,The initializer for variable 'fieldType' is never used (overwritten on lines 1651 and 1655)
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,197,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 205 and 211)
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,198,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 208 and 213)
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,353,UnusedLocalVariable,Node nameNode = null;,Avoid unused local variables such as 'nameNode'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,378,UnusedFormalParameter,"Node nameNode, Node valueNode, JSDocInfo info) {",Avoid unused method parameters such as 'valueNode'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,558,UnusedFormalParameter,"private void attachLiteralTypes(NodeTraversal t, Node n) {",Avoid unused method parameters such as 't'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,684,UnusedLocalVariable,boolean isExtern = keyNode.isFromExterns();,Avoid unused local variables such as 'isExtern'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,696,UnusedFormalParameter,"private JSType getDeclaredTypeInAnnotation(String sourceName,",Avoid unused method parameters such as 'sourceName'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,699,UnusedLocalVariable,Node objNode =,Avoid unused local variables such as 'objNode'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,788,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,874,UnusedLocalVariable,Node fnBlock = isFnLiteral ? parametersNode.getNext() : null;,Avoid unused local variables such as 'fnBlock'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,891,UnusedAssignment,Var ownerVar = null;,The initializer for variable 'ownerVar' is never used (overwritten on line 895)
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,997,UnusedFormalParameter,"JSDocInfo info, Node lValueNode) {",Avoid unused method parameters such as 'lValueNode'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1125,UnusedAssignment,Var newVar = null;,The initializer for variable 'newVar' is never used (overwritten on lines 1131 and 1139)
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1291,UnusedLocalVariable,JSType knownType = null;,Avoid unused local variables such as 'knownType'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1346,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,168,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1933,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,169,/src/com/google/javascript/rhino/jstype/FunctionType.java,791,UnusedAssignment,Node newParamsNode = null;,The initializer for variable 'newParamsNode' is never used (overwritten on line 793)
Closure,169,/src/com/google/javascript/rhino/jstype/FunctionType.java,804,UnusedAssignment,ObjectType newTypeOfThis = null;,"The initializer for variable 'newTypeOfThis' is never used (overwritten on lines 806, 812 and 814)"
Closure,169,/src/com/google/javascript/rhino/jstype/FunctionType.java,875,UnusedAssignment,ObjectType topInstanceType = null;,The initializer for variable 'topInstanceType' is never used (overwritten on line 877)
Closure,169,/src/com/google/javascript/rhino/jstype/JSType.java,562,UnusedAssignment,boolean paramsMatch = false;,"The initializer for variable 'paramsMatch' is never used (overwritten on lines 564, 570 and 572)"
Closure,171,/src/com/google/javascript/jscomp/TypedScopeCreator.java,205,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 222 and 228)
Closure,171,/src/com/google/javascript/jscomp/TypedScopeCreator.java,206,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 225 and 230)
Closure,171,/src/com/google/javascript/jscomp/TypedScopeCreator.java,716,UnusedAssignment,ObjectType ownerType = null;,The initializer for variable 'ownerType' is never used (overwritten on line 720)
Closure,171,/src/com/google/javascript/jscomp/TypedScopeCreator.java,921,UnusedAssignment,Var ownerVar = null;,The initializer for variable 'ownerVar' is never used (overwritten on line 925)
Closure,171,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1050,UnusedFormalParameter,"JSDocInfo info, Node lValueNode) {",Avoid unused method parameters such as 'lValueNode'.
Closure,171,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1177,UnusedAssignment,Var newVar = null;,The initializer for variable 'newVar' is never used (overwritten on lines 1183 and 1191)
Closure,172,/src/com/google/javascript/jscomp/TypedScopeCreator.java,205,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 222 and 228)
Closure,172,/src/com/google/javascript/jscomp/TypedScopeCreator.java,206,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 225 and 230)
Closure,172,/src/com/google/javascript/jscomp/TypedScopeCreator.java,716,UnusedAssignment,ObjectType ownerType = null;,The initializer for variable 'ownerType' is never used (overwritten on line 720)
Closure,172,/src/com/google/javascript/jscomp/TypedScopeCreator.java,921,UnusedAssignment,Var ownerVar = null;,The initializer for variable 'ownerVar' is never used (overwritten on line 925)
Closure,172,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1050,UnusedFormalParameter,"JSDocInfo info, Node lValueNode) {",Avoid unused method parameters such as 'lValueNode'.
Closure,172,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1177,UnusedAssignment,Var newVar = null;,The initializer for variable 'newVar' is never used (overwritten on lines 1183 and 1191)
Codec,1,/src/java/org/apache/commons/codec/language/Metaphone.java,82,UnusedAssignment,boolean hard = false ;,The initializer for variable 'hard' is never used (overwritten on lines 214 and 216)
Codec,3,/src/java/org/apache/commons/codec/language/DoubleMetaphone.java,270,UnusedFormalParameter,"private int handleAEIOUY(String value, DoubleMetaphoneResult result, int",Avoid unused method parameters such as 'value'.
Collections,28,/src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,1890,UnusedAssignment,"Map.Entry<K,V> e = null;","The initializer for variable 'e' is never used (overwritten on lines 1892, 1895 and 1897)"
Collections,28,/src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,1987,UnusedAssignment,"TrieEntry<K, V> first = null;",The initializer for variable 'first' is never used (overwritten on lines 1989 and 1991)
Collections,28,/src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,2141,UnusedAssignment,toKey = fromKey;,The value assigned to field 'toKey' is never used (overwritten on line 2148)
Collections,28,/src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,2165,UnusedAssignment,"Map.Entry<K,V> e = null;",The initializer for variable 'e' is never used (overwritten on lines 2167 and 2169)
Collections,28,/src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,2184,UnusedAssignment,"Map.Entry<K,V> e = null;",The initializer for variable 'e' is never used (overwritten on lines 2186 and 2188)
Compress,4,/src/main/java/org/apache/commons/compress/changes/ChangeSetPerformer.java,83,UnusedAssignment,ArchiveEntry entry = null;,The initializer for variable 'entry' is never used (overwritten on line 84)
Compress,5,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,171,UnusedAssignment,off += SHORT;,The value assigned to variable 'off' is never used
Compress,5,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,233,UnusedAssignment,int read = 0;,The initializer for variable 'read' is never used (overwritten on line 235)
Compress,5,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,338,UnusedAssignment,"int count = 0, x = 0;",The initializer for variable 'x' is never used (overwritten on line 340)
Compress,10,/src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java,909,UnusedAssignment,int ret = -1;,The initializer for variable 'ret' is never used (overwritten on line 912)
Compress,12,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,206,UnusedAssignment,int length = 0;,The initializer for variable 'length' is never used (overwritten on line 207)
Compress,12,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,275,UnusedAssignment,"Map<String, String> headers = null;",The initializer for variable 'headers' is never used (overwritten on line 277)
Compress,19,/src/main/java/org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,178,UnusedAssignment,off += WORD;,The value assigned to variable 'off' is never used
Compress,19,/src/main/java/org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,208,UnusedAssignment,offset += WORD;,The value assigned to variable 'offset' is never used
Compress,19,/src/main/java/org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,209,UnusedAssignment,remaining -= WORD;,The value assigned to variable 'remaining' is never used
Compress,19,/src/main/java/org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,284,UnusedAssignment,offset += WORD;,The value assigned to variable 'offset' is never used
Compress,20,/src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,215,UnusedAssignment,this.entryEOF = false;,The value assigned to field 'entryEOF' is never used (overwritten on line 219)
Compress,25,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,260,UnusedAssignment,off += SHORT;,The value assigned to variable 'off' is never used
Compress,26,/src/main/java/org/apache/commons/compress/utils/IOUtils.java,34,UnusedPrivateField,private static final int SKIP_BUF_SIZE = 4096;,Avoid unused private fields such as 'SKIP_BUF_SIZE'.
Compress,26,/src/main/java/org/apache/commons/compress/utils/IOUtils.java,69,UnusedAssignment,int n = 0;,The initializer for variable 'n' is never used (overwritten on line 71)
Compress,26,/src/main/java/org/apache/commons/compress/utils/IOUtils.java,144,UnusedAssignment,"int count = 0, x = 0;",The initializer for variable 'x' is never used (overwritten on line 146)
Compress,28,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,318,UnusedAssignment,int length = 0;,The initializer for variable 'length' is never used (overwritten on line 319)
Compress,28,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,570,UnusedAssignment,int totalRead = 0;,The initializer for variable 'totalRead' is never used (overwritten on line 582)
Compress,29,/src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,259,UnusedAssignment,this.entryEOF = false;,The value assigned to field 'entryEOF' is never used (overwritten on line 263)
Compress,29,/src/main/java/org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,347,UnusedAssignment,int reclen = 0;,The initializer for variable 'reclen' is never used (overwritten on line 352)
Compress,29,/src/main/java/org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,415,UnusedAssignment,Dirent dirent = null;,The initializer for variable 'dirent' is never used (overwritten on line 423)
Compress,29,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,347,UnusedAssignment,int length = 0;,The initializer for variable 'length' is never used (overwritten on line 348)
Compress,29,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,600,UnusedAssignment,int totalRead = 0;,The initializer for variable 'totalRead' is never used (overwritten on line 612)
Compress,29,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,267,UnusedAssignment,off += SHORT;,The value assigned to variable 'off' is never used
Compress,32,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,349,UnusedAssignment,int length = 0;,The initializer for variable 'length' is never used (overwritten on line 350)
Compress,32,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,602,UnusedAssignment,int totalRead = 0;,The initializer for variable 'totalRead' is never used (overwritten on line 614)
Compress,37,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,359,UnusedAssignment,int length = 0;,The initializer for variable 'length' is never used (overwritten on line 360)
Compress,37,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,642,UnusedAssignment,int totalRead = 0;,The initializer for variable 'totalRead' is never used (overwritten on line 654)
Compress,38,/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,1139,UnusedAssignment,offset += REALSIZELEN_GNU;,The value assigned to variable 'offset' is never used
Compress,41,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,293,UnusedAssignment,off += SHORT;,The value assigned to variable 'off' is never used
Compress,43,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,290,UnusedAssignment,StreamCompressor _streamCompressor = null;,The initializer for variable '_streamCompressor' is never used (overwritten on lines 297 and 302)
Compress,46,/src/main/java/org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestamp.java,190,UnusedAssignment,pos += 4; // NOSONAR - assignment as documentation,The value assigned to variable 'pos' is never used
Compress,46,/src/main/java/org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestamp.java,240,UnusedAssignment,offset += 4; // NOSONAR - assignment as documentation,The value assigned to variable 'offset' is never used
Compress,47,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,296,UnusedAssignment,off += SHORT; // NOSONAR - assignment as documentation,The value assigned to variable 'off' is never used
Gson,5,/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java,124,UnusedAssignment,Exception fail = null;,"The initializer for variable 'fail' is never used (overwritten on lines 262, 264 and 266)"
Gson,5,/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java,204,UnusedAssignment,TimeZone timezone = null;,"The initializer for variable 'timezone' is never used (overwritten on lines 208, 218 and 227)"
Gson,10,/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,113,UnusedLocalVariable,final boolean jsonAdapterPresent = mapped != null;,Avoid unused local variables such as 'jsonAdapterPresent'.
JacksonCore,2,/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,1595,UnusedAssignment,c = _decodeEscaped();,The value assigned to variable 'c' is never used
JacksonCore,2,/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,2971,UnusedAssignment,private void _skipUtf8_2(int c) throws IOException,The initial value of parameter 'c' is never used (overwritten on line 2976)
JacksonCore,2,/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,2985,UnusedAssignment,private void _skipUtf8_3(int c) throws IOException,The initial value of parameter 'c' is never used (overwritten on line 2991)
JacksonCore,2,/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,3004,UnusedFormalParameter,private void _skipUtf8_4(int c) throws IOException,Avoid unused method parameters such as 'c'.
JacksonCore,3,/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,2976,UnusedAssignment,private final void _skipUtf8_2(int c) throws IOException,The initial value of parameter 'c' is never used (overwritten on line 2981)
JacksonCore,3,/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,2990,UnusedAssignment,private final void _skipUtf8_3(int c) throws IOException,The initial value of parameter 'c' is never used (overwritten on line 2996)
