Project,BugID,File,Line,Rule,Code_Snippet,Description
Closure,1,src/com/google/javascript/jscomp/GlobalNamespace.java,1035,UnusedLocalVariable,JSDocInfo info = ref.node.getJSDocInfo();,Avoid unused local variables such as 'info'.
Closure,1,src/com/google/javascript/jscomp/IgnoreCajaProperties.java,65,UnusedLocalVariable,Node assignment;,Avoid unused local variables such as 'assignment'.
Closure,1,src/com/google/javascript/jscomp/InlineFunctions.java,496,UnusedAssignment,boolean referenceAdded = false;,The initializer for variable 'referenceAdded' is never used (overwritten on line 499)
Closure,1,src/com/google/javascript/jscomp/InlineFunctions.java,549,UnusedFormalParameter,"private void checkNameUsage(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/InlineFunctions.java,642,UnusedLocalVariable,"Node newCode = injector.inline(t, callNode, fnName, fnNode, mode);",Avoid unused local variables such as 'newCode'.
Closure,1,src/com/google/javascript/jscomp/InlineFunctions.java,804,UnusedLocalVariable,ExpressionDecomposer decomposer = new ExpressionDecomposer(,Avoid unused local variables such as 'decomposer'.
Closure,1,src/com/google/javascript/jscomp/InlineObjectLiterals.java,272,UnusedFormalParameter,"Var v, ReferenceCollection referenceInfo) {",Avoid unused method parameters such as 'v'.
Closure,1,src/com/google/javascript/jscomp/InlineObjectLiterals.java,399,UnusedFormalParameter,"private void splitObject(Var v, Reference declaration,",Avoid unused method parameters such as 'declaration'.
Closure,1,src/com/google/javascript/jscomp/InlineSimpleMethods.java,252,UnusedFormalParameter,"private void inlineEmptyMethod(NodeTraversal t, Node parent, Node call) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/LinkedFlowScope.java,389,UnusedAssignment,"private Map<String, StaticSlot<JSType>> symbols = Maps.newHashMap();","The field initializer for 'symbols' is never used (overwritten on lines 404, 413 and 430)"
Closure,1,src/com/google/javascript/jscomp/LiveVariablesAnalysis.java,207,UnusedLocalVariable,Node rhs = lhs.getNext();,Avoid unused local variables such as 'rhs'.
Closure,1,src/com/google/javascript/jscomp/MarkNoSideEffectCalls.java,138,UnusedLocalVariable,Node nameNode = null;,Avoid unused local variables such as 'nameNode'.
Closure,1,src/com/google/javascript/jscomp/MinimizeExitPoints.java,222,UnusedAssignment,Node exitNodeParent = null;,The initializer for variable 'exitNodeParent' is never used (overwritten on lines 230 and 234)
Closure,1,src/com/google/javascript/jscomp/MinimizeExitPoints.java,223,UnusedAssignment,Node exitNode = null;,The initializer for variable 'exitNode' is never used (overwritten on lines 231 and 235)
Closure,1,src/com/google/javascript/jscomp/MustBeReachingVariableDef.java,166,UnusedLocalVariable,Node aNode = aDef.node;,Avoid unused local variables such as 'aNode'.
Closure,1,src/com/google/javascript/jscomp/NameAnalyzer.java,990,UnusedFormalParameter,"private boolean maybeHiddenAlias(String name, Node n) {",Avoid unused method parameters such as 'name'.
Closure,1,src/com/google/javascript/jscomp/NameAnalyzer.java,1148,UnusedAssignment,AliasSet resultSet = null;,"The initializer for variable 'resultSet' is never used (overwritten on lines 1150, 1152, 1158 and 1161)"
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraph.java,105,UnusedAssignment,Name symbol = null;,The initializer for variable 'symbol' is never used (overwritten on lines 108 and 110)
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraph.java,182,UnusedAssignment,private boolean isExported = false;,The field initializer for 'isExported' is never used (overwritten on line 201)
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,375,UnusedFormalParameter,"private Name recordStaticNameDefinition(NodeTraversal t, String name,",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,376,UnusedFormalParameter,"JSType type, Node n, Node parent, Node gParent, Node rValue) {",Avoid unused method parameters such as 'gParent'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,403,UnusedFormalParameter,"NodeTraversal t, Node qName, JSType type,",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,404,UnusedFormalParameter,"@Nullable Node assign, @Nullable Node parent, @Nullable Node gParent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,404,UnusedFormalParameter,"@Nullable Node assign, @Nullable Node parent, @Nullable Node gParent) {",Avoid unused method parameters such as 'gParent'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,406,UnusedAssignment,FunctionType classType = null;,The initializer for variable 'classType' is never used (overwritten on lines 411 and 415)
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,407,UnusedAssignment,String className = null;,The initializer for variable 'className' is never used (overwritten on lines 412 and 417)
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,436,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,516,UnusedFormalParameter,"private void recordUnknownUse(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,534,UnusedFormalParameter,"String name, FunctionType type, @Nullable Node n, @Nullable Node parent,",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphConstruction.java,535,UnusedFormalParameter,"@Nullable Node gParent, @Nullable Node rhs) {",Avoid unused method parameters such as 'gParent'.
Closure,1,src/com/google/javascript/jscomp/NameReferenceGraphReport.java,47,UnusedAssignment,private NameReferenceGraph graph = null;,The field initializer for 'graph' is never used (overwritten on line 55)
Closure,1,src/com/google/javascript/jscomp/NodeUtil.java,250,UnusedLocalVariable,int nextSlot = 0;,Avoid unused local variables such as 'nextSlot'.
Closure,1,src/com/google/javascript/jscomp/NodeUtil.java,251,UnusedLocalVariable,int nextSkipSlot = 0;,Avoid unused local variables such as 'nextSkipSlot'.
Closure,1,src/com/google/javascript/jscomp/Normalize.java,305,UnusedAssignment,boolean expectedConst = false;,The initializer for variable 'expectedConst' is never used (overwritten on lines 309 and 311)
Closure,1,src/com/google/javascript/jscomp/Normalize.java,311,UnusedAssignment,expectedConst = false;,The value assigned to variable 'expectedConst' is never used (overwritten on lines 320 and 322)
Closure,1,src/com/google/javascript/jscomp/Normalize.java,503,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/Normalize.java,503,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/OptimizeParameters.java,193,UnusedAssignment,boolean continueLooking = false;,"The initializer for variable 'continueLooking' is never used (overwritten on lines 202, 205 and 212)"
Closure,1,src/com/google/javascript/jscomp/OptimizeParameters.java,477,UnusedLocalVariable,boolean paramRemoved = false;,Avoid unused local variables such as 'paramRemoved'.
Closure,1,src/com/google/javascript/jscomp/OptimizeParameters.java,529,UnusedFormalParameter,"SimpleDefinitionFinder defFinder, Parameter p, Node call, int argIndex) {",Avoid unused method parameters such as 'defFinder'.
Closure,1,src/com/google/javascript/jscomp/PeepholeFoldConstants.java,1292,UnusedAssignment,String stringValue = null;,The initializer for variable 'stringValue' is never used (overwritten on lines 1294 and 1300)
Closure,1,src/com/google/javascript/jscomp/PeepholeFoldConstants.java,1389,UnusedLocalVariable,Node parent = n.getParent();,Avoid unused local variables such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,184,UnusedAssignment,boolean somethingChanged = false;,The initializer for variable 'somethingChanged' is never used (overwritten on line 187)
Closure,1,src/com/google/javascript/jscomp/PeepholeRemoveDeadCode.java,291,UnusedAssignment,"Node cond = n.getFirstChild(), prev = null, next = null, cur;","The initializer for variable 'next' is never used (overwritten on lines 294, 309 and 336)"
Closure,1,src/com/google/javascript/jscomp/PeepholeRemoveDeadCode.java,737,UnusedAssignment,cond = newCond;,The value assigned to variable 'cond' is never used
Closure,1,src/com/google/javascript/jscomp/PeepholeRemoveDeadCode.java,840,UnusedAssignment,"init = trySimplifyUnusedResult(init, false);",The value assigned to variable 'init' is never used
Closure,1,src/com/google/javascript/jscomp/PeepholeRemoveDeadCode.java,844,UnusedAssignment,"increment = trySimplifyUnusedResult(increment, false);",The value assigned to variable 'increment' is never used
Closure,1,src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java,256,UnusedAssignment,String stringVal = null;,The initializer for variable 'stringVal' is never used (overwritten on lines 262 and 279)
Closure,1,src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java,320,UnusedAssignment,int newVal = 0;,The initializer for variable 'newVal' is never used (overwritten on line 322)
Closure,1,src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java,329,UnusedAssignment,"String normalizedNewVal = ""0"";",The initializer for variable 'normalizedNewVal' is never used (overwritten on line 333)
Closure,1,src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,349,UnusedAssignment,Node thenExpr = null;,The initializer for variable 'thenExpr' is never used (overwritten on lines 352 and 355)
Closure,1,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,339,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,1077,UnusedAssignment,Node current = null;,The initializer for variable 'current' is never used (overwritten on line 1078)
Closure,1,src/com/google/javascript/jscomp/PureFunctionIdentifier.java,672,UnusedFormalParameter,"private boolean isLocalValueType(JSType jstype, boolean recurse) {",Avoid unused method parameters such as 'recurse'.
Closure,1,src/com/google/javascript/jscomp/PureFunctionIdentifier.java,812,UnusedLocalVariable,String name = objectNode.getString();,Avoid unused local variables such as 'name'.
Closure,1,src/com/google/javascript/jscomp/PureFunctionIdentifier.java,1096,UnusedAssignment,DefinitionProvider definitionProvider = null;,The initializer for variable 'definitionProvider' is never used (overwritten on lines 1101 and 1105)
Closure,1,src/com/google/javascript/jscomp/RemoveTryCatch.java,101,UnusedLocalVariable,boolean isInTryBlock = false;,Avoid unused local variables such as 'isInTryBlock'.
Closure,1,src/com/google/javascript/jscomp/RemoveUnusedVars.java,546,UnusedLocalVariable,Node argParent = arg.getParent();,Avoid unused local variables such as 'argParent'.
Closure,1,src/com/google/javascript/jscomp/RemoveUnusedVars.java,722,UnusedAssignment,boolean changes = false;,The initializer for variable 'changes' is never used (overwritten on line 724)
Closure,1,src/com/google/javascript/jscomp/RemoveUnusedVars.java,735,UnusedAssignment,boolean assignedToUnknownValue = false;,The initializer for variable 'assignedToUnknownValue' is never used (overwritten on lines 741 and 746)
Closure,1,src/com/google/javascript/jscomp/RemoveUnusedVars.java,802,UnusedLocalVariable,CodingConvention convention = codingConvention;,Avoid unused local variables such as 'convention'.
Closure,1,src/com/google/javascript/jscomp/RenameProperties.java,582,UnusedPrivateField,private int affinity = 0;,Avoid unused private fields such as 'affinity'.
Closure,1,src/com/google/javascript/jscomp/RenameProperties.java,582,UnusedAssignment,private int affinity = 0;,The field initializer for 'affinity' is never used (overwritten on line 585)
Closure,1,src/com/google/javascript/jscomp/RenamePrototypes.java,399,UnusedFormalParameter,"private void markPrototypePropertyCandidate(Node n, CompilerInput input) {",Avoid unused method parameters such as 'input'.
Closure,1,src/com/google/javascript/jscomp/RenamePrototypes.java,411,UnusedFormalParameter,"private void markObjLitPropertyCandidate(Node n, CompilerInput input) {",Avoid unused method parameters such as 'input'.
Closure,1,src/com/google/javascript/jscomp/RenamePrototypes.java,423,UnusedFormalParameter,"private void markPropertyAccessCandidate(Node n, CompilerInput input) {",Avoid unused method parameters such as 'input'.
Closure,1,src/com/google/javascript/jscomp/RenameVars.java,366,UnusedLocalVariable,int count = 0;,Avoid unused local variables such as 'count'.
Closure,1,src/com/google/javascript/jscomp/ReplaceIdGenerators.java,274,UnusedAssignment,String rename = null;,The initializer for variable 'rename' is never used (overwritten on lines 281 and 287)
Closure,1,src/com/google/javascript/jscomp/ReplaceStrings.java,369,UnusedFormalParameter,"private void recordReplacement(Node n, String key, String replacement) {",Avoid unused method parameters such as 'replacement'.
Closure,1,src/com/google/javascript/jscomp/RuntimeTypeCheck.java,115,UnusedFormalParameter,"private void visitFunction(NodeTraversal t, Node n) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/RuntimeTypeCheck.java,230,UnusedFormalParameter,"private void visitFunction(NodeTraversal t, Node n) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/ScopedAliases.java,305,UnusedLocalVariable,int type = n.getType();,Avoid unused local variables such as 'type'.
Closure,1,src/com/google/javascript/jscomp/ShadowVariables.java,237,UnusedFormalParameter,"private Assignment findBestShadow(Scope curScope, Var candidate) {",Avoid unused method parameters such as 'candidate'.
Closure,1,src/com/google/javascript/jscomp/SideEffectsAnalysis.java,222,UnusedFormalParameter,private boolean isPure(Node node) {,Avoid unused method parameters such as 'node'.
Closure,1,src/com/google/javascript/jscomp/SideEffectsAnalysis.java,900,UnusedAssignment,int visibilityMask = VISIBILITY_LOCATION_NONE;,The field initializer for 'visibilityMask' is never used (overwritten on line 903)
Closure,1,src/com/google/javascript/jscomp/SourceFile.java,226,UnusedAssignment,"String js = """";",The initializer for variable 'js' is never used (overwritten on line 231)
Closure,1,src/com/google/javascript/jscomp/SourceFile.java,260,UnusedAssignment,"String js = """";",The initializer for variable 'js' is never used (overwritten on line 262)
Closure,1,src/com/google/javascript/jscomp/SpecializeModule.java,271,UnusedLocalVariable,List<Node> specializedChildren = Lists.newLinkedList();,Avoid unused local variables such as 'specializedChildren'.
Closure,1,src/com/google/javascript/jscomp/SpecializeModule.java,289,UnusedFormalParameter,private void addDummyVarDeclarationsToInitialModule(JSModule module) {,Avoid unused method parameters such as 'module'.
Closure,1,src/com/google/javascript/jscomp/SpecializeModule.java,305,UnusedLocalVariable,Node originalRoot = specializedInputRootsByOriginal.get(block);,Avoid unused local variables such as 'originalRoot'.
Closure,1,src/com/google/javascript/jscomp/StripCode.java,369,UnusedLocalVariable,Node value = key.getFirstChild();,Avoid unused local variables such as 'value'.
Closure,1,src/com/google/javascript/jscomp/SymbolTable.java,554,UnusedAssignment,Symbol mySymbol = null;,The initializer for variable 'mySymbol' is never used (overwritten on lines 559 and 567)
Closure,1,src/com/google/javascript/jscomp/SymbolTable.java,814,UnusedAssignment,int dot = -1;,The initializer for variable 'dot' is never used (overwritten on line 815)
Closure,1,src/com/google/javascript/jscomp/SyntacticScopeCreator.java,84,UnusedFormalParameter,"private void scanRoot(Node n, Scope parent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/SyntacticScopeCreator.java,124,UnusedFormalParameter,"private void scanVars(Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/TypeCheck.java,973,UnusedLocalVariable,JSType rvalueType = getJSType(assign.getLastChild());,Avoid unused local variables such as 'rvalueType'.
Closure,1,src/com/google/javascript/jscomp/TypeCheck.java,1305,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'property'.
Closure,1,src/com/google/javascript/jscomp/TypeCheck.java,1305,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'lvalue'.
Closure,1,src/com/google/javascript/jscomp/TypeCheck.java,1383,UnusedFormalParameter,"private void visitGetProp(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/TypeCheck.java,1749,UnusedAssignment,Node argument = null;,The initializer for variable 'argument' is never used (overwritten on line 1758)
Closure,1,src/com/google/javascript/jscomp/TypeInference.java,500,UnusedLocalVariable,String varName = name.getString();,Avoid unused local variables such as 'varName'.
Closure,1,src/com/google/javascript/jscomp/TypeInference.java,761,UnusedLocalVariable,Node value = name.getFirstChild();,Avoid unused local variables such as 'value'.
Closure,1,src/com/google/javascript/jscomp/TypeInference.java,976,UnusedFormalParameter,"private void updateBind(Node n, FunctionType fnType) {",Avoid unused method parameters such as 'fnType'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,202,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 219 and 225)
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,203,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 222 and 227)
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,367,UnusedLocalVariable,Node nameNode = null;,Avoid unused local variables such as 'nameNode'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,392,UnusedFormalParameter,"Node nameNode, Node valueNode, JSDocInfo info) {",Avoid unused method parameters such as 'valueNode'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,571,UnusedFormalParameter,"private void attachLiteralTypes(NodeTraversal t, Node n) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,696,UnusedLocalVariable,boolean isExtern = keyNode.isFromExterns();,Avoid unused local variables such as 'isExtern'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,708,UnusedFormalParameter,"private JSType getDeclaredTypeInAnnotation(String sourceName,",Avoid unused method parameters such as 'sourceName'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,711,UnusedLocalVariable,Node objNode =,Avoid unused local variables such as 'objNode'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,885,UnusedLocalVariable,Node fnBlock = isFnLiteral ? parametersNode.getNext() : null;,Avoid unused local variables such as 'fnBlock'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,902,UnusedAssignment,Var ownerVar = null;,The initializer for variable 'ownerVar' is never used (overwritten on line 906)
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,1006,UnusedFormalParameter,"JSDocInfo info, Node lValueNode) {",Avoid unused method parameters such as 'lValueNode'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,1133,UnusedLocalVariable,boolean isExtern = n.isFromExterns();,Avoid unused local variables such as 'isExtern'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,1134,UnusedAssignment,Var newVar = null;,The initializer for variable 'newVar' is never used (overwritten on lines 1140 and 1148)
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,1305,UnusedLocalVariable,JSType knownType = null;,Avoid unused local variables such as 'knownType'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,1360,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,1,src/com/google/javascript/jscomp/TypedScopeCreator.java,1953,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,1,src/com/google/javascript/jscomp/VariableMap.java,174,UnusedAssignment,c = value.charAt(i);,The value assigned to variable 'c' is never used
Closure,1,src/com/google/javascript/jscomp/VariableNameGenerator.java,39,UnusedAssignment,String name = null;,The initializer for variable 'name' is never used (overwritten on line 40)
Closure,1,src/com/google/javascript/jscomp/VariableReferenceCheck.java,104,UnusedFormalParameter,"private void checkVar(NodeTraversal t, Var v, List<Reference> references) {",Avoid unused method parameters such as 't'.
Closure,1,src/com/google/javascript/jscomp/deps/JsFileLineParser.java,126,UnusedAssignment,String line = null;,The initializer for variable 'line' is never used (overwritten on line 131)
Closure,1,src/com/google/javascript/jscomp/graph/GraphColoring.java,89,UnusedAssignment,int value = 0;,The field initializer for 'value' is never used (overwritten on line 92)
Closure,1,src/com/google/javascript/jscomp/graph/LinkedUndirectedGraph.java,112,UnusedLocalVariable,"UndiGraphNode<N, E> uNode = getUndirectedGraphNode(value);",Avoid unused local variables such as 'uNode'.
Closure,1,src/com/google/javascript/jscomp/jsonml/JsonMLError.java,54,UnusedFormalParameter,"private JsonMLError(String description, DiagnosticType type,",Avoid unused constructor parameters such as 'type'.
Closure,1,src/com/google/javascript/jscomp/jsonml/JsonMLUtil.java,278,UnusedAssignment,"Double doubleA = null, doubleB = null;",The initializer for variable 'doubleA' is never used (overwritten on lines 281 and 283)
Closure,1,src/com/google/javascript/jscomp/jsonml/JsonMLUtil.java,278,UnusedAssignment,"Double doubleA = null, doubleB = null;",The initializer for variable 'doubleB' is never used (overwritten on lines 289 and 291)
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,75,UnusedFormalParameter,"private void report(DiagnosticType type, JsonML element,",Avoid unused method parameters such as 'element'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,692,UnusedAssignment,Node node = null;,The initializer for variable 'node' is never used (overwritten on lines 694 and 696)
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,741,UnusedAssignment,Node node = null;,The initializer for variable 'node' is never used (overwritten on line 747)
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,801,UnusedFormalParameter,"private void transformEmpty(JsonML element, Node parent) {",Avoid unused method parameters such as 'element'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,814,UnusedFormalParameter,"private void transformEmptyStmt(JsonML element, Node parent) {",Avoid unused method parameters such as 'element'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,845,UnusedFormalParameter,boolean needsName) throws JsonMLException {,Avoid unused method parameters such as 'needsName'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,849,UnusedLocalVariable,JsonML child = element.getChild(0);,Avoid unused local variables such as 'child'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,850,UnusedLocalVariable,"String name = """";",Avoid unused local variables such as 'name'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Reader.java,1252,UnusedFormalParameter,"private Node createNode(int type, JsonML element) {",Avoid unused method parameters such as 'element'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Validator.java,77,UnusedLocalVariable,String message;,Avoid unused local variables such as 'message'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Writer.java,426,UnusedFormalParameter,"private void processEmpty(Node node, JsonML currentParent) {",Avoid unused method parameters such as 'node'.
Closure,1,src/com/google/javascript/jscomp/jsonml/Writer.java,694,UnusedFormalParameter,"private void processThis(Node node, JsonML currentParent) {",Avoid unused method parameters such as 'node'.
Closure,1,src/com/google/javascript/jscomp/parsing/IRFactory.java,290,UnusedFormalParameter,"JSDocInfo info, AstNode node, Node irNode) {",Avoid unused method parameters such as 'irNode'.
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,492,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on lines 497 and 511)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,497,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on line 511)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,565,UnusedAssignment,lineno = stream.getLineno();,The value assigned to variable 'lineno' is never used (overwritten on line 219)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,566,UnusedAssignment,charno = stream.getCharno();,The value assigned to variable 'charno' is never used (overwritten on line 220)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,823,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 823 and 837)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1189,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 1192 and 1194)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2009,UnusedFormalParameter,private Node parseResultType(JsDocToken token) {,Avoid unused method parameters such as 'token'.
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2009,UnusedAssignment,private Node parseResultType(JsDocToken token) {,The initial value of parameter 'token' is never used (overwritten on line 2015)
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2015,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used
Closure,1,src/com/google/javascript/jscomp/parsing/JsDocTokenStream.java,160,UnusedAssignment,int c1 = c;,The initializer for variable 'c1' is never used (overwritten on line 170)
Closure,1,src/com/google/javascript/rhino/JSDocInfoBuilder.java,64,UnusedAssignment,private boolean parseDocumentation = false;,The field initializer for 'parseDocumentation' is never used (overwritten on line 71)
Closure,1,src/com/google/javascript/rhino/SimpleErrorReporter.java,89,UnusedFormalParameter,"String message, String sourceName, int lineNumber, int lineOffset) {",Avoid unused method parameters such as 'lineOffset'.
Closure,1,src/com/google/javascript/rhino/jstype/FunctionType.java,794,UnusedAssignment,Node newParamsNode = null;,The initializer for variable 'newParamsNode' is never used (overwritten on line 796)
Closure,1,src/com/google/javascript/rhino/jstype/FunctionType.java,807,UnusedAssignment,JSType newTypeOfThis = null;,The initializer for variable 'newTypeOfThis' is never used (overwritten on lines 809 and 814)
Closure,1,src/com/google/javascript/rhino/jstype/FunctionType.java,872,UnusedAssignment,ObjectType topInstanceType = null;,The initializer for variable 'topInstanceType' is never used (overwritten on line 874)
Closure,1,src/com/google/javascript/rhino/jstype/JSType.java,698,UnusedAssignment,boolean paramsMatch = false;,"The initializer for variable 'paramsMatch' is never used (overwritten on lines 700, 703 and 708)"
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,323,UnusedLocalVariable,ObjectType arrayPrototype = ARRAY_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'arrayPrototype'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,334,UnusedLocalVariable,ObjectType booleanPrototype = BOOLEAN_OBJECT_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'booleanPrototype'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,351,UnusedLocalVariable,ObjectType datePrototype = DATE_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'datePrototype'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,431,UnusedLocalVariable,ObjectType numberPrototype = NUMBER_OBJECT_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'numberPrototype'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,447,UnusedLocalVariable,ObjectType regexpPrototype = REGEXP_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'regexpPrototype'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,458,UnusedLocalVariable,ObjectType stringPrototype = STRING_OBJECT_FUNCTION_TYPE.getPrototype();,Avoid unused local variables such as 'stringPrototype'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,1632,UnusedLocalVariable,Node args = current.getFirstChild();,Avoid unused local variables such as 'args'.
Closure,1,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java,1711,UnusedAssignment,JSType fieldType = null;,The initializer for variable 'fieldType' is never used (overwritten on lines 1715 and 1719)
Closure,1,src/com/google/javascript/rhino/jstype/NamedType.java,303,UnusedFormalParameter,StaticScope<JSType> enclosing) {,Avoid unused method parameters such as 'enclosing'.
Closure,1,src/com/google/javascript/rhino/jstype/ObjectType.java,323,UnusedLocalVariable,StaticSlot<JSType> originalSlot = getSlot(propertyName);,Avoid unused local variables such as 'originalSlot'.
Closure,1,src/com/google/javascript/rhino/jstype/UnionTypeBuilder.java,228,UnusedLocalVariable,JSType alternateTypeParameter = parameterizedAlternate.getParameterType();,Avoid unused local variables such as 'alternateTypeParameter'.
Codec,1,src/java/org/apache/commons/codec/StringEncoderComparator.java,73,UnusedAssignment,int compareCode = 0;,The initializer for variable 'compareCode' is never used (overwritten on lines 78 and 81)
